hetio_id	name	het_type	in_sem	final_id	fin_type
1004	CDH6	Gene	True	UMLS:C1413280	Genes & Molecular Sequences
10040	TOM1L1	Gene	True	UMLS:C1420855	Genes & Molecular Sequences
10042	HMGXB4	Gene	True	UMLS:C1415613	Genes & Molecular Sequences
100423062	IGLL5	Gene	True	UMLS:C2829581	Genes & Molecular Sequences
10043	TOM1	Gene	True	UMLS:C1420854	Genes & Molecular Sequences
100431172	KLRF2	Gene	True	UMLS:C3147703	Genes & Molecular Sequences
10044	SH2D3C	Gene	True	UMLS:C1335818	Genes & Molecular Sequences
10045	SH2D3A	Gene	True	UMLS:C1335817	Genes & Molecular Sequences
10046	MAMLD1	Gene	True	UMLS:C1413834	Genes & Molecular Sequences
100462977	MTRNR2L1	Gene	False	100462977	Genes & Molecular Sequences
100462981	MTRNR2L2	Gene	True	UMLS:C3148433	Genes & Molecular Sequences
100462983	MTRNR2L3	Gene	True	UMLS:C3148434	Genes & Molecular Sequences
100463285	MTRNR2L4	Gene	True	UMLS:C3148435	Genes & Molecular Sequences
100463289	MTRNR2L5	Gene	True	UMLS:C3148436	Genes & Molecular Sequences
100463482	MTRNR2L6	Gene	True	UMLS:C3148437	Genes & Molecular Sequences
100463486	MTRNR2L8	Gene	True	UMLS:C3148439	Genes & Molecular Sequences
100463487	MTRNR2L9	Gene	False	100463487	Genes & Molecular Sequences
100463488	MTRNR2L10	Gene	True	UMLS:C3148441	Genes & Molecular Sequences
10047	CST8	Gene	True	UMLS:C1413777	Genes & Molecular Sequences
10048	RANBP9	Gene	True	UMLS:C1422166	Genes & Molecular Sequences
10049	DNAJB6	Gene	True	UMLS:C1423027	Genes & Molecular Sequences
100499483	CCDC180	Gene	True	UMLS:C1428830	Genes & Molecular Sequences
1005	CDH7	Gene	True	UMLS:C1413281	Genes & Molecular Sequences
10050	SLC17A4	Gene	False	10050	Genes & Molecular Sequences
100500938	CCDC179	Gene	False	100500938	Genes & Molecular Sequences
100505385	IQCJ-SCHIP1	Gene	True	UMLS:C3147659	Genes & Molecular Sequences
100505478	LOC100505478	Gene	False	100505478	Genes & Molecular Sequences
100505502	LOC100505502	Gene	False	100505502	Genes & Molecular Sequences
100505549	LOC100505549	Gene	False	100505549	Genes & Molecular Sequences
100505555	LOC100505555	Gene	False	100505555	Genes & Molecular Sequences
100505570	LOC100505570	Gene	False	100505570	Genes & Molecular Sequences
100505573	INAFM2	Gene	False	100505573	Genes & Molecular Sequences
100505591	LRRC3C	Gene	True	UMLS:C3147755	Genes & Molecular Sequences
100505679	UBE2Q2L	Gene	True	UMLS:C3814613	Genes & Molecular Sequences
100505724	KRTAP9-7	Gene	False	100505724	Genes & Molecular Sequences
100505741	SPATA1	Gene	True	UMLS:C1422837	Genes & Molecular Sequences
100505753	KRTAP16-1	Gene	False	100505753	Genes & Molecular Sequences
100505767	SPDYE18	Gene	False	100505767	Genes & Molecular Sequences
100505797	LOC100505797	Gene	False	100505797	Genes & Molecular Sequences
100505841	LOC100505841	Gene	False	100505841	Genes & Molecular Sequences
100505877	UBE2E2-AS1	Gene	False	100505877	Genes & Molecular Sequences
100505993	TMEM210	Gene	False	100505993	Genes & Molecular Sequences
100506012	PPP5D1	Gene	False	100506012	Genes & Molecular Sequences
100506013	APELA	Gene	True	UMLS:C3810054	Genes & Molecular Sequences
100506049	LRRC72	Gene	False	100506049	Genes & Molecular Sequences
100506084	ARL17B	Gene	False	100506084	Genes & Molecular Sequences
100506115	LINC01272	Gene	False	100506115	Genes & Molecular Sequences
100506127	LOC100506127	Gene	False	100506127	Genes & Molecular Sequences
100506144	ZMYM6NB	Gene	False	100506144	Genes & Molecular Sequences
100506164	HSFX1	Gene	True	UMLS:C1825532	Genes & Molecular Sequences
100506217	LOC100506217	Gene	False	100506217	Genes & Molecular Sequences
100506242	LOC100506242	Gene	False	100506242	Genes & Molecular Sequences
100506243	KRBOX1	Gene	False	100506243	Genes & Molecular Sequences
100506248	LOC100506248	Gene	False	100506248	Genes & Molecular Sequences
100506374	LOC100506374	Gene	False	100506374	Genes & Molecular Sequences
100506388	LOC100506388	Gene	False	100506388	Genes & Molecular Sequences
100506422	LOC100506422	Gene	False	100506422	Genes & Molecular Sequences
100506504	LOC100506504	Gene	False	100506504	Genes & Molecular Sequences
100506514	LOC100506514	Gene	False	100506514	Genes & Molecular Sequences
100506562	LOC100506562	Gene	False	100506562	Genes & Molecular Sequences
100506564	THEGL	Gene	False	100506564	Genes & Molecular Sequences
100506571	LOC100506571	Gene	False	100506571	Genes & Molecular Sequences
100506581	C16orf95	Gene	True	UMLS:C3146781	Genes & Molecular Sequences
100506627	DCDC5	Gene	True	UMLS:C2239332	Genes & Molecular Sequences
100506650	C17orf112	Gene	False	100506650	Genes & Molecular Sequences
100506658	OCLN	Gene	True	UMLS:C1417928	Genes & Molecular Sequences
100506667	LOC100506667	Gene	False	100506667	Genes & Molecular Sequences
100506718	LOC100506718	Gene	False	100506718	Genes & Molecular Sequences
100506736	SLFN12L	Gene	False	100506736	Genes & Molecular Sequences
100506742	CASP12	Gene	True	UMLS:C1824531	Genes & Molecular Sequences
100506888	TCEB3CL2	Gene	False	100506888	Genes & Molecular Sequences
100506922	LOC100506922	Gene	False	100506922	Genes & Molecular Sequences
100506944	LOC100506944	Gene	False	100506944	Genes & Molecular Sequences
100507003	GFY	Gene	True	UMLS:C3810999	Genes & Molecular Sequences
100507027	MRLN	Gene	True	UMLS:C3815103	Genes & Molecular Sequences
100507050	TPBGL	Gene	False	100507050	Genes & Molecular Sequences
100507055	LRCOL1	Gene	False	100507055	Genes & Molecular Sequences
100507096	GIMD1	Gene	False	100507096	Genes & Molecular Sequences
100507170	CT47A12	Gene	True	UMLS:C3469926	Genes & Molecular Sequences
100507203	SMLR1	Gene	False	100507203	Genes & Molecular Sequences
100507221	LOC100507221	Gene	False	100507221	Genes & Molecular Sequences
100507249	C8orf17	Gene	True	UMLS:C1425057	Genes & Molecular Sequences
100507290	ZNF865	Gene	False	100507290	Genes & Molecular Sequences
100507341	SMIM18	Gene	False	100507341	Genes & Molecular Sequences
100507421	TMEM178B	Gene	False	100507421	Genes & Molecular Sequences
100507436	MICA	Gene	True	UMLS:C1417162	Genes & Molecular Sequences
100507462	LOC100507462	Gene	False	100507462	Genes & Molecular Sequences
100507483	LOC100507483	Gene	False	100507483	Genes & Molecular Sequences
100507494	LOC100507494	Gene	False	100507494	Genes & Molecular Sequences
100507507	LOC100507507	Gene	False	100507507	Genes & Molecular Sequences
100507527	THEG5	Gene	False	100507527	Genes & Molecular Sequences
100507588	TGFBR3L	Gene	True	UMLS:C3540903	Genes & Molecular Sequences
100507607	NPIPB9	Gene	False	100507607	Genes & Molecular Sequences
100507608	KRTAP9-6	Gene	False	100507608	Genes & Molecular Sequences
100507650	RNF212B	Gene	True	UMLS:C3890123	Genes & Molecular Sequences
100507679	MUC22	Gene	True	UMLS:C3151352	Genes & Molecular Sequences
100507703	LOC100507703	Gene	False	100507703	Genes & Molecular Sequences
100507747	LOC100507747	Gene	False	100507747	Genes & Molecular Sequences
100508689	LOC100508689	Gene	False	100508689	Genes & Molecular Sequences
100509072	LOC100509072	Gene	False	100509072	Genes & Molecular Sequences
100509091	LOC100509091	Gene	False	100509091	Genes & Molecular Sequences
100509620	LOC100509620	Gene	False	100509620	Genes & Molecular Sequences
10051	SMC4	Gene	True	UMLS:C1422347	Genes & Molecular Sequences
100510707	TBC1D3J	Gene	False	100510707	Genes & Molecular Sequences
10052	GJC1	Gene	True	UMLS:C1415074	Genes & Molecular Sequences
100526664	LY75-CD302	Gene	False	100526664	Genes & Molecular Sequences
100526693	ARPC4-TTLL3	Gene	False	100526693	Genes & Molecular Sequences
100526694	MSANTD3-TMEFF1	Gene	False	100526694	Genes & Molecular Sequences
100526737	RBM14-RBM4	Gene	True	UMLS:C3146325	Genes & Molecular Sequences
100526739	APITD1-CORT	Gene	False	100526739	Genes & Molecular Sequences
100526740	ATP5J2-PTCD1	Gene	False	100526740	Genes & Molecular Sequences
100526761	CCDC169-SOHLH2	Gene	False	100526761	Genes & Molecular Sequences
100526767	RNF103-CHMP3	Gene	False	100526767	Genes & Molecular Sequences
100526772	TMEM110-MUSTN1	Gene	False	100526772	Genes & Molecular Sequences
100526773	EPPIN-WFDC6	Gene	False	100526773	Genes & Molecular Sequences
100526783	C15orf38-AP3S2	Gene	False	100526783	Genes & Molecular Sequences
100526794	NT5C1B-RDH14	Gene	False	100526794	Genes & Molecular Sequences
100526832	PHOSPHO2-KLHL23	Gene	False	100526832	Genes & Molecular Sequences
100526835	FPGT-TNNI3K	Gene	False	100526835	Genes & Molecular Sequences
100526842	RPL17-C18orf32	Gene	False	100526842	Genes & Molecular Sequences
100527943	TGIF2-C20orf24	Gene	False	100527943	Genes & Molecular Sequences
100527949	GIMAP1-GIMAP5	Gene	False	100527949	Genes & Molecular Sequences
100527963	PMF1-BGLAP	Gene	False	100527963	Genes & Molecular Sequences
100527978	TMEM56-RWDD3	Gene	False	100527978	Genes & Molecular Sequences
100528017	SAA2-SAA4	Gene	False	100528017	Genes & Molecular Sequences
100528020	FAM187A	Gene	False	100528020	Genes & Molecular Sequences
100528021	ST20-MTHFS	Gene	False	100528021	Genes & Molecular Sequences
100528030	POC1B-GALNT4	Gene	False	100528030	Genes & Molecular Sequences
100528032	KLRC4-KLRK1	Gene	False	100528032	Genes & Molecular Sequences
100528062	ARMCX5-GPRASP2	Gene	False	100528062	Genes & Molecular Sequences
100528064	NEDD8-MDP1	Gene	False	100528064	Genes & Molecular Sequences
100529063	BCL2L2-PABPN1	Gene	False	100529063	Genes & Molecular Sequences
100529097	RPL36A-HNRNPH2	Gene	False	100529097	Genes & Molecular Sequences
100529141	LGTN	Gene	True	UMLS:C1416841	Genes & Molecular Sequences
100529144	CORO7-PAM16	Gene	False	100529144	Genes & Molecular Sequences
100529215	ZNF559-ZNF177	Gene	False	100529215	Genes & Molecular Sequences
100529239	RPS10-NUDT3	Gene	False	100529239	Genes & Molecular Sequences
100529240	ZNF816-ZNF321P	Gene	False	100529240	Genes & Molecular Sequences
100529241	HSPE1-MOB4	Gene	False	100529241	Genes & Molecular Sequences
100529251	CKLF-CMTM1	Gene	False	100529251	Genes & Molecular Sequences
100529257	SYNJ2BP-COX16	Gene	False	100529257	Genes & Molecular Sequences
100529261	CHURC1-FNTB	Gene	False	100529261	Genes & Molecular Sequences
10053	AP1M2	Gene	True	UMLS:C1412438	Genes & Molecular Sequences
100532726	NDUFC2-KCTD14	Gene	False	100532726	Genes & Molecular Sequences
100532727	DDX11L12	Gene	False	100532727	Genes & Molecular Sequences
100532731	COMMD3-BMI1	Gene	False	100532731	Genes & Molecular Sequences
100532736	MINOS1-NBL1	Gene	False	100532736	Genes & Molecular Sequences
100533105	C8orf44-SGK3	Gene	False	100533105	Genes & Molecular Sequences
100533106	ZHX1-C8orf76	Gene	False	100533106	Genes & Molecular Sequences
100533177	KRTAP29-1	Gene	False	100533177	Genes & Molecular Sequences
100533178	PRORY	Gene	False	100533178	Genes & Molecular Sequences
100533181	FXYD6-FXYD2	Gene	False	100533181	Genes & Molecular Sequences
100533183	ZNF664-FAM101A	Gene	False	100533183	Genes & Molecular Sequences
100533467	BIVM-ERCC5	Gene	False	100533467	Genes & Molecular Sequences
100533496	TVP23C-CDRT4	Gene	False	100533496	Genes & Molecular Sequences
100533952	RBAK-RBAKDN	Gene	False	100533952	Genes & Molecular Sequences
100533997	MAGEA10-MAGEA5	Gene	False	100533997	Genes & Molecular Sequences
100534012	TNFAIP8L2-SCNM1	Gene	False	100534012	Genes & Molecular Sequences
100534592	URGCP-MRPS24	Gene	False	100534592	Genes & Molecular Sequences
100534599	ISY1-RAB43	Gene	False	100534599	Genes & Molecular Sequences
10054	UBA2	Gene	True	UMLS:C1826967	Genes & Molecular Sequences
10055	SAE1	Gene	True	UMLS:C1826966	Genes & Molecular Sequences
10056	FARSB	Gene	True	UMLS:C1425085	Genes & Molecular Sequences
10057	ABCC5	Gene	True	UMLS:C1412080	Genes & Molecular Sequences
10058	ABCB6	Gene	True	UMLS:C1332001	Genes & Molecular Sequences
10059	DNM1L	Gene	True	UMLS:C1414119	Genes & Molecular Sequences
1006	CDH8	Gene	True	UMLS:C1413282	Genes & Molecular Sequences
10060	ABCC9	Gene	True	UMLS:C1412083	Genes & Molecular Sequences
10061	ABCF2	Gene	True	UMLS:C1412094	Genes & Molecular Sequences
10062	NR1H3	Gene	True	UMLS:C1417824	Genes & Molecular Sequences
10063	COX17	Gene	True	UMLS:C1413633	Genes & Molecular Sequences
100631383	FAM47E-STBD1	Gene	False	100631383	Genes & Molecular Sequences
100652748	TIMM23B	Gene	False	100652748	Genes & Molecular Sequences
100652758	LOC100652758	Gene	False	100652758	Genes & Molecular Sequences
100652775	HP11026	Gene	False	100652775	Genes & Molecular Sequences
100652777	LOC100652777	Gene	False	100652777	Genes & Molecular Sequences
100652807	LOC100652807	Gene	False	100652807	Genes & Molecular Sequences
100652824	KIAA2012	Gene	False	100652824	Genes & Molecular Sequences
100652833	LOC100652833	Gene	False	100652833	Genes & Molecular Sequences
100652871	LOC100652871	Gene	False	100652871	Genes & Molecular Sequences
100652894	LOC100652894	Gene	False	100652894	Genes & Molecular Sequences
100652901	LOC100652901	Gene	False	100652901	Genes & Molecular Sequences
100653049	LOC100653049	Gene	False	100653049	Genes & Molecular Sequences
100653061	LOC100653061	Gene	False	100653061	Genes & Molecular Sequences
100653133	LOC100653133	Gene	False	100653133	Genes & Molecular Sequences
100653515	CEP295NL	Gene	True	UMLS:C3890130	Genes & Molecular Sequences
10066	SCAMP2	Gene	True	UMLS:C1419840	Genes & Molecular Sequences
10067	SCAMP3	Gene	True	UMLS:C1419841	Genes & Molecular Sequences
10068	IL18BP	Gene	True	UMLS:C1416392	Genes & Molecular Sequences
10069	RWDD2B	Gene	False	10069	Genes & Molecular Sequences
1007	CDH9	Gene	True	UMLS:C1413283	Genes & Molecular Sequences
10071	MUC12	Gene	True	UMLS:C1417492	Genes & Molecular Sequences
10072	DPP3	Gene	True	UMLS:C1414140	Genes & Molecular Sequences
10073	SNUPN	Gene	True	UMLS:C1823075	Genes & Molecular Sequences
10075	HUWE1	Gene	True	UMLS:C1537395	Genes & Molecular Sequences
10076	PTPRU	Gene	True	UMLS:C1419125	Genes & Molecular Sequences
10077	TSPAN32	Gene	True	UMLS:C1335209	Genes & Molecular Sequences
10078	TSSC4	Gene	True	UMLS:C1336686	Genes & Molecular Sequences
10079	ATP9A	Gene	True	UMLS:C1422050	Genes & Molecular Sequences
1008	CDH10	Gene	True	UMLS:C1413268	Genes & Molecular Sequences
10081	PDCD7	Gene	True	UMLS:C1418408	Genes & Molecular Sequences
10082	GPC6	Gene	True	UMLS:C1415198	Genes & Molecular Sequences
100820829	MYZAP	Gene	True	UMLS:C3471264	Genes & Molecular Sequences
10083	USH1C	Gene	True	UMLS:C1421379	Genes & Molecular Sequences
10084	PQBP1	Gene	True	UMLS:C1418859	Genes & Molecular Sequences
10085	EDIL3	Gene	True	UMLS:C1414259	Genes & Molecular Sequences
10086	HHLA1	Gene	True	UMLS:C1415539	Genes & Molecular Sequences
100861412	FSBP	Gene	True	UMLS:C3470332	Genes & Molecular Sequences
100861437	NARR	Gene	False	100861437	Genes & Molecular Sequences
100861519	GDNF-AS1	Gene	True	UMLS:C3470341	Genes & Molecular Sequences
100861540	CYP3A7-CYP3A51P	Gene	False	100861540	Genes & Molecular Sequences
100862671	TMEM265	Gene	False	100862671	Genes & Molecular Sequences
100862847	USP17L	Gene	False	100862847	Genes & Molecular Sequences
10087	COL4A3BP	Gene	True	UMLS:C1413584	Genes & Molecular Sequences
100873985	MED14OS	Gene	False	100873985	Genes & Molecular Sequences
100885848	PTGES3L	Gene	False	100885848	Genes & Molecular Sequences
100885850	PTGES3L-AARSD1	Gene	False	100885850	Genes & Molecular Sequences
100887824	DDX11L11	Gene	False	100887824	Genes & Molecular Sequences
10089	KCNK7	Gene	True	UMLS:C1416600	Genes & Molecular Sequences
1009	CDH11	Gene	True	UMLS:C1413269	Genes & Molecular Sequences
10090	UST	Gene	True	UMLS:C1424835	Genes & Molecular Sequences
100913187	APOBEC3A_B	Gene	False	100913187	Genes & Molecular Sequences
10092	ARPC5	Gene	True	UMLS:C1412550	Genes & Molecular Sequences
10093	ARPC4	Gene	True	UMLS:C1412549	Genes & Molecular Sequences
10094	ARPC3	Gene	True	UMLS:C1412548	Genes & Molecular Sequences
10095	ARPC1B	Gene	True	UMLS:C1412546	Genes & Molecular Sequences
10096	ACTR3	Gene	True	UMLS:C1412172	Genes & Molecular Sequences
10097	ACTR2	Gene	True	UMLS:C1412171	Genes & Molecular Sequences
10098	TSPAN5	Gene	True	UMLS:C1540085	Genes & Molecular Sequences
10099	TSPAN3	Gene	True	UMLS:C1540083	Genes & Molecular Sequences
100996273	LOC100996273	Gene	False	100996273	Genes & Molecular Sequences
100996274	LOC100996274	Gene	False	100996274	Genes & Molecular Sequences
100996318	LOC100996318	Gene	False	100996318	Genes & Molecular Sequences
100996331	POTEB	Gene	False	100996331	Genes & Molecular Sequences
100996335	LOC100996335	Gene	False	100996335	Genes & Molecular Sequences
100996337	LOC100996337	Gene	False	100996337	Genes & Molecular Sequences
100996365	LOC100996365	Gene	False	100996365	Genes & Molecular Sequences
100996379	LOC100996379	Gene	False	100996379	Genes & Molecular Sequences
100996401	LOC100996401	Gene	False	100996401	Genes & Molecular Sequences
100996413	LOC100996413	Gene	False	100996413	Genes & Molecular Sequences
100996414	LOC100996414	Gene	False	100996414	Genes & Molecular Sequences
100996415	LOC100996415	Gene	False	100996415	Genes & Molecular Sequences
100996420	DNM1P50	Gene	False	100996420	Genes & Molecular Sequences
100996442	LOC100996442	Gene	False	100996442	Genes & Molecular Sequences
100996461	LOC100996461	Gene	False	100996461	Genes & Molecular Sequences
100996485	C5orf66	Gene	False	100996485	Genes & Molecular Sequences
100996556	CA15P3	Gene	False	100996556	Genes & Molecular Sequences
100996571	CYYR1-AS1	Gene	False	100996571	Genes & Molecular Sequences
100996573	LOC100996573	Gene	False	100996573	Genes & Molecular Sequences
100996574	LOC100996574	Gene	False	100996574	Genes & Molecular Sequences
