hetio_id	name	het_type	cui
3135	HLA-G	Gene	UMLS:C1415587
C0025063	Mediastinum neoplasm	Side Effect	UMLS:C0025063
5999	RGS4	Gene	UMLS:C1419374
PC7_3363	E2F-enabled inhibition of pre-replication complex formation	Pathway	PC7_3363
DB01394	Colchicine	Compound	UMLS:C0009262
105370708	LOC105370708	Gene	105370708
84299	MIEN1	Gene	UMLS:C1428682
C0035579	Rickets	Side Effect	UMLS:C0035579
25926	NOL11	Gene	UMLS:C1826452
6821	SUOX	Gene	UMLS:C1420521
130162	CLHC1	Gene	UMLS:C2240257
102724398	CH507-42P11.6	Gene	102724398
GO:0071816	tail-anchored membrane protein insertion into ER membrane	Biological Process	UMLS:C3156024
N0000020024	Sclerosing Activity	Pharmacologic Class	UMLS:C2267136
8771	TNFRSF6B	Gene	UMLS:C1367454
GO:0090239	regulation of histone H4 acetylation	Biological Process	UMLS:C2755658
GO:0016649	oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor	Molecular Function	UMLS:C1151806
54538	ROBO4	Gene	UMLS:C1425218
C0019569	Congenital megacolon	Side Effect	UMLS:C0019569
126792	B3GALT6	Gene	UMLS:C1425214
PC7_7763	Synthesis of pyrophosphates in the cytosol	Pathway	PC7_7763
91748	ELMSAN1	Gene	UMLS:C1426480
80270	HSD3B7	Gene	UMLS:C1425449
203611	CDY2B	Gene	UMLS:C1824692
64784	CRTC3	Gene	UMLS:C1824800
GO:0017050	D-erythro-sphingosine kinase activity	Molecular Function	UMLS:C1150463
D020879	Neuromuscular Manifestations	Symptom	UMLS:C0752251
D020879	Neuromuscular Manifestations	Symptom	UMLS:C0752252
C0877183	Nail bed tenderness	Side Effect	UMLS:C0877183
GO:0050812	regulation of acyl-CoA biosynthetic process	Biological Process	UMLS:C1327038
7289	TULP3	Gene	UMLS:C1421243
GO:0003308	negative regulation of Wnt signaling pathway involved in heart development	Biological Process	UMLS:C2753704
253827	MSRB3	Gene	UMLS:C1537982
GO:0050510	N-acetylgalactosaminyl-proteoglycan 3-beta-glucuronosyltransferase activity	Molecular Function	UMLS:C1324903
9223	MAGI1	Gene	UMLS:C1427865
1500	CTNND1	Gene	UMLS:C1413800
100129126	LOC100129126	Gene	100129126
GO:0015966	diadenosine tetraphosphate biosynthetic process	Biological Process	UMLS:C1157580
GO:0015467	G-protein activated inward rectifier potassium channel activity	Molecular Function	UMLS:C1153458
4023	LPL	Gene	UMLS:C1416902
DB00908	Quinidine	Compound	UMLS:C0034414
DB00908	Quinidine	Compound	UMLS:C4255874
DB00908	Quinidine	Compound	UMLS:C4255875
GO:0032881	regulation of polysaccharide metabolic process	Biological Process	UMLS:C2246206
GO:0003294	atrial ventricular junction remodeling	Biological Process	UMLS:C2753690
GO:0052844	inositol-3-diphosphate-1,2,4,5,6-pentakisphosphate diphosphatase activity	Molecular Function	UMLS:C3268561
342850	ANKRD62	Gene	UMLS:C2678600
GO:0045685	regulation of glial cell differentiation	Biological Process	UMLS:C1160353
DB01069	Promethazine	Compound	UMLS:C0033405
GO:0016775	phosphotransferase activity, nitrogenous group as acceptor	Molecular Function	UMLS:C1152469
GO:0034584	piRNA binding	Molecular Function	UMLS:C2612698
C0234458	Abnormal dreams	Side Effect	UMLS:C0234458
122945	NOXRED1	Gene	UMLS:C3471312
C0549376	Plasma osmolality decreased	Side Effect	UMLS:C0549376
55812	SPATA7	Gene	UMLS:C1426931
5210	PFKFB4	Gene	UMLS:C1418490
645100	LOC645100	Gene	645100
GO:0034334	adherens junction maintenance	Biological Process	UMLS:C2247935
GO:0002718	regulation of cytokine production involved in immune response	Biological Process	UMLS:C1819727
GO:0002718	regulation of cytokine production involved in immune response	Biological Process	UMLS:C3155549
23211	ZC3H4	Gene	UMLS:C1425092
7741	ZSCAN26	Gene	UMLS:C1421676
4899	NRF1	Gene	UMLS:C1417846
C0948333	Neutrophil percentage increased	Side Effect	UMLS:C0948333
GO:0001547	antral ovarian follicle growth	Biological Process	UMLS:C1155885
1936	EEF1D	Gene	UMLS:C1414292
105372474	LOC105372474	Gene	105372474
94233	OPN4	Gene	UMLS:C1422657
GO:0004657	proline dehydrogenase activity	Molecular Function	UMLS:C1151797
267	AMFR	Gene	UMLS:C1332083
GO:0033002	muscle cell proliferation	Biological Process	UMLS:C2246389
GO:0090285	negative regulation of protein glycosylation in Golgi	Biological Process	UMLS:C2755704
96764	TGS1	Gene	UMLS:C1869126
10513	APPBP2	Gene	UMLS:C1332104
2798	GNRHR	Gene	UMLS:C1415171
105376955	LOC105376955	Gene	UMLS:C4319898
105369200	LOC105369200	Gene	105369200
29893	PSMC3IP	Gene	UMLS:C1826729
UBERON:0001585	anterior vena cava	Anatomy	UMLS:C0042459
DB00501	Cimetidine	Compound	UMLS:C0008783
DB00501	Cimetidine	Compound	UMLS:C4256031
DB00501	Cimetidine	Compound	UMLS:C4256032
DB00501	Cimetidine	Compound	UMLS:C4256033
28991	COMMD5	Gene	UMLS:C1425162
GO:0016298	lipase activity	Molecular Function	UMLS:C1149836
GO:0034063	stress granule assembly	Biological Process	UMLS:C2247634
GO:0015693	magnesium ion transport	Biological Process	UMLS:C1159659
GO:0015693	magnesium ion transport	Biological Process	UMLS:C2266193
8520	HAT1	Gene	UMLS:C1333890
GO:0051099	positive regulation of binding	Biological Process	UMLS:C1523123
GO:0051099	positive regulation of binding	Biological Process	UMLS:C2259194
GO:0051099	positive regulation of binding	Biological Process	UMLS:C2259195
GO:0003406	retinal pigment epithelium development	Biological Process	UMLS:C2753802
C0877107	Sinobronchitis	Side Effect	UMLS:C0877107
DOID:3312	bipolar disorder	Disease	UMLS:C0005586
DOID:3312	bipolar disorder	Disease	UMLS:C0005587
DOID:3312	bipolar disorder	Disease	UMLS:C0024713
DOID:3312	bipolar disorder	Disease	UMLS:C0236780
D015430	Weight Gain	Symptom	UMLS:C0043094
GO:0004366	glycerol-3-phosphate O-acyltransferase activity	Molecular Function	UMLS:C1151971
GO:0006168	adenine salvage	Biological Process	UMLS:C1157646
GO:0006168	adenine salvage	Biological Process	UMLS:C1326841
GO:0009199	ribonucleoside triphosphate metabolic process	Biological Process	UMLS:C1158677
148930	KNCN	Gene	UMLS:C1969618
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound	Biological Process	UMLS:C1327694
6484	ST3GAL4	Gene	UMLS:C1539862
C0423757	Skin thinness	Side Effect	UMLS:C0423757
GO:0060997	dendritic spine morphogenesis	Biological Process	UMLS:C2753224
55770	EXOC2	Gene	UMLS:C1825074
51337	THEM6	Gene	UMLS:C3469991
8562	DENR	Gene	UMLS:C1413979
719	C3AR1	Gene	UMLS:C1412995
81626	SHCBP1L	Gene	UMLS:C3146456
DB01190	Clindamycin	Compound	UMLS:C0008947
DB01190	Clindamycin	Compound	UMLS:C0699673
PC7_8703	Vasopressin-like receptors	Pathway	PC7_8703
54329	GPR85	Gene	UMLS:C1415266
GO:0048563	post-embryonic organ morphogenesis	Biological Process	UMLS:C1655250
10965	ACOT2	Gene	UMLS:C1825828
3234	HOXD8	Gene	UMLS:C1415690
GO:0031726	CCR1 chemokine receptor binding	Molecular Function	UMLS:C1623240
GO:0031726	CCR1 chemokine receptor binding	Molecular Function	UMLS:C1751408
245812	CNPY4	Gene	UMLS:C1864739
GO:0006517	protein deglycosylation	Biological Process	UMLS:C1157972
C0334634	Mantle cell lymphoma	Side Effect	UMLS:C0334634
57661	PHRF1	Gene	UMLS:C2673188
DB00279	Liothyronine	Compound	UMLS:C0041014
DB00279	Liothyronine	Compound	UMLS:C0592174
DB00279	Liothyronine	Compound	UMLS:C4256121
GO:1901341	positive regulation of store-operated calcium channel activity	Biological Process	UMLS:C1819141
GO:1901341	positive regulation of store-operated calcium channel activity	Biological Process	UMLS:C3541208
C1611157	Hepatic infiltration eosinophilic	Side Effect	UMLS:C1611157
6098	ROS1	Gene	UMLS:C0812281
641455	POTEM	Gene	UMLS:C2828542
51063	CALHM2	Gene	UMLS:C1539417
GO:0046485	ether lipid metabolic process	Biological Process	UMLS:C1158325
GO:0046485	ether lipid metabolic process	Biological Process	UMLS:C2250114
GO:0071664	catenin-TCF7L2 complex	Cellular Component	UMLS:C2754871
C0011570	Depression	Side Effect	UMLS:C0011570
GO:0048520	positive regulation of behavior	Biological Process	UMLS:C1660782
GO:0048520	positive regulation of behavior	Biological Process	UMLS:C2253866
GO:0048520	positive regulation of behavior	Biological Process	UMLS:C2253867
GO:0046533	negative regulation of photoreceptor cell differentiation	Biological Process	UMLS:C1160024
GO:0046533	negative regulation of photoreceptor cell differentiation	Biological Process	UMLS:C2250151
84542	KIAA1841	Gene	UMLS:C1825701
26057	ANKRD17	Gene	UMLS:C1428138
C0919643	Urine calcium increased	Side Effect	UMLS:C0919643
GO:0042214	terpene metabolic process	Biological Process	UMLS:C1159428
79675	FASTKD1	Gene	UMLS:C1825279
C0740411	Delayed gastric emptying	Side Effect	UMLS:C0740411
140460	ASB7	Gene	UMLS:C1424803
9014	TAF1B	Gene	UMLS:C1420570
1155	TBCB	Gene	UMLS:C1823247
C0021364	Infertility male	Side Effect	UMLS:C0021364
GO:0007254	JNK cascade	Biological Process	UMLS:C1155542
GO:0007254	JNK cascade	Biological Process	UMLS:C1622976
GO:0007254	JNK cascade	Biological Process	UMLS:C2611813
GO:0007254	JNK cascade	Biological Process	UMLS:C2611814
GO:0007254	JNK cascade	Biological Process	UMLS:C2611815
GO:0007254	JNK cascade	Biological Process	UMLS:C2611816
GO:0007254	JNK cascade	Biological Process	UMLS:C2611817
GO:0007254	JNK cascade	Biological Process	UMLS:C2611818
GO:0043330	response to exogenous dsRNA	Biological Process	UMLS:C1621762
GO:0043330	response to exogenous dsRNA	Biological Process	UMLS:C1659195
DB01120	Gliclazide	Compound	UMLS:C0017631
N0000182139	Cytochrome P450 2B6 Inhibitors	Pharmacologic Class	UMLS:C2962187
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	Molecular Function	UMLS:C1152421
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	Molecular Function	UMLS:C2257444
GO:2000307	regulation of tumor necrosis factor (ligand) superfamily member 11 production	Biological Process	UMLS:C3157507
GO:0006730	one-carbon metabolic process	Biological Process	UMLS:C1158831
647219	ASCL5	Gene	UMLS:C1825088
GO:0035408	histone H3-T6 phosphorylation	Biological Process	UMLS:C2752326
57168	ASPHD2	Gene	UMLS:C1825091
DB00751	Epinastine	Compound	UMLS:C0078442
DB00751	Epinastine	Compound	UMLS:C4255943
GO:0046651	lymphocyte proliferation	Biological Process	UMLS:C0596873
GO:0000780	condensed nuclear chromosome, centromeric region	Cellular Component	UMLS:C1325570
GO:0000780	condensed nuclear chromosome, centromeric region	Cellular Component	UMLS:C1748469
GO:0000780	condensed nuclear chromosome, centromeric region	Cellular Component	UMLS:C2612374
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	Biological Process	UMLS:C1817375
GO:0002204	somatic recombination of immunoglobulin genes involved in immune response	Biological Process	UMLS:C3154983
PC7_2255	CD40/CD40L signaling	Pathway	PC7_2255
84978	FRMD5	Gene	UMLS:C1825313
23016	EXOSC7	Gene	UMLS:C1428669
57553	MICAL3	Gene	UMLS:C1537696
26509	MYOF	Gene	UMLS:C1414587
22874	PLEKHA6	Gene	UMLS:C1538669
GO:2000836	positive regulation of androgen secretion	Biological Process	UMLS:C3270484
7404	UTY	Gene	UMLS:C1421415
GO:0031852	mu-type opioid receptor binding	Molecular Function	UMLS:C1621606
GO:0031852	mu-type opioid receptor binding	Molecular Function	UMLS:C1751532
GO:0031852	mu-type opioid receptor binding	Molecular Function	UMLS:C3893278
GO:1903626	positive regulation of DNA catabolic process	Biological Process	UMLS:C3894849
GO:1903626	positive regulation of DNA catabolic process	Biological Process	UMLS:C3894850
493856	CISD2	Gene	UMLS:C1969088
9354	UBE4A	Gene	UMLS:C1421296
1607	DGKB	Gene	UMLS:C1414030
391196	OR2M7	Gene	UMLS:C1426268
GO:0034695	response to prostaglandin E	Biological Process	UMLS:C2612839
GO:1901293	nucleoside phosphate biosynthetic process	Biological Process	UMLS:C3547434
C0239134	Productive cough	Side Effect	UMLS:C0239134
340562	SATL1	Gene	UMLS:C1539726
GO:0098542	defense response to other organism	Biological Process	UMLS:C3821263
55217	TMLHE	Gene	UMLS:C1425437
GO:0015077	monovalent inorganic cation transmembrane transporter activity	Molecular Function	UMLS:C1153610
158427	TSTD2	Gene	UMLS:C1428932
58	ACTA1	Gene	UMLS:C1412136
GO:0031393	negative regulation of prostaglandin biosynthetic process	Biological Process	UMLS:C1622044
GO:0031393	negative regulation of prostaglandin biosynthetic process	Biological Process	UMLS:C2245191
GO:1904234	positive regulation of aconitate hydratase activity	Biological Process	UMLS:C4234378
GO:1904234	positive regulation of aconitate hydratase activity	Biological Process	UMLS:C4234379
GO:1904234	positive regulation of aconitate hydratase activity	Biological Process	UMLS:C4234380
GO:1904234	positive regulation of aconitate hydratase activity	Biological Process	UMLS:C4234381
GO:1904234	positive regulation of aconitate hydratase activity	Biological Process	UMLS:C4234382
GO:1904234	positive regulation of aconitate hydratase activity	Biological Process	UMLS:C4236280
161291	TMEM30B	Gene	UMLS:C1540000
GO:0055081	anion homeostasis	Biological Process	UMLS:C1156260
PC7_3649	Elastic fibre formation	Pathway	PC7_3649
GO:0071439	clathrin complex	Cellular Component	UMLS:C2754641
5325	PLAGL1	Gene	UMLS:C1335223
PC7_7448	Signaling by FGFR in disease	Pathway	PC7_7448
C0857117	Hand rash	Side Effect	UMLS:C0857117
GO:0005732	small nucleolar ribonucleoprotein complex	Cellular Component	UMLS:C1167086
DB00585	Nizatidine	Compound	UMLS:C0085154
PC7_4693	Inactivation, recovery and regulation of the phototransduction cascade	Pathway	PC7_4693
C0458109	Ovarian pain	Side Effect	UMLS:C0458109
23326	USP22	Gene	UMLS:C1421400
7840	ALMS1	Gene	UMLS:C1412355
C0017105	Gas gangrene	Side Effect	UMLS:C0017105
GO:0048378	regulation of lateral mesodermal cell fate specification	Biological Process	UMLS:C1658121
GO:0043103	hypoxanthine salvage	Biological Process	UMLS:C1326841
GO:0043103	hypoxanthine salvage	Biological Process	UMLS:C1326879
GO:0043103	hypoxanthine salvage	Biological Process	UMLS:C1327031
10262	SF3B4	Gene	UMLS:C1419983
9496	TBX4	Gene	UMLS:C1420614
9806	SPOCK2	Gene	UMLS:C1422067
6171	RPL41	Gene	UMLS:C1419677
GO:0042269	regulation of natural killer cell mediated cytotoxicity	Biological Process	UMLS:C1159808
GO:0042269	regulation of natural killer cell mediated cytotoxicity	Biological Process	UMLS:C1752437
C2938972	Penile haematoma	Side Effect	UMLS:C2938972
GO:0071345	cellular response to cytokine stimulus	Biological Process	UMLS:C2754546
8225	GTPBP6	Gene	UMLS:C1539624
GO:0060151	peroxisome localization	Biological Process	UMLS:C2262921
GO:0097369	sodium ion import	Biological Process	UMLS:C3548476
10628	TXNIP	Gene	UMLS:C1424661
2897	GRIK1	Gene	UMLS:C1415293
2487	FRZB	Gene	UMLS:C1414819
29090	TIMM21	Gene	UMLS:C3469993
GO:0042738	exogenous drug catabolic process	Biological Process	UMLS:C1327157
D014884	Waterhouse-Friderichsen Syndrome	Symptom	UMLS:C0043068
D014884	Waterhouse-Friderichsen Syndrome	Symptom	UMLS:C1403891
23108	RAP1GAP2	Gene	UMLS:C1428807
58473	PLEKHB1	Gene	UMLS:C1425995
23762	OSBP2	Gene	UMLS:C1418189
119694	OR51F2	Gene	UMLS:C1423288
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C1817670
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C2265750
GO:0014068	positive regulation of phosphatidylinositol 3-kinase signaling	Biological Process	UMLS:C3158109
PC7_3958	Formation of Fibrin Clot (Clotting Cascade)	Pathway	PC7_3958
N0000009065	Hematologic Activity Alteration	Pharmacologic Class	UMLS:C1372069
137695	TMEM68	Gene	UMLS:C1823332
C0740441	Acute diarrhea	Side Effect	UMLS:C0740441
D011595	Psychomotor Agitation	Symptom	UMLS:C0392156
D011595	Psychomotor Agitation	Symptom	UMLS:C3887612
GO:0015035	protein disulfide oxidoreductase activity	Molecular Function	UMLS:C1151050
GO:0015035	protein disulfide oxidoreductase activity	Molecular Function	UMLS:C1325405
GO:0015035	protein disulfide oxidoreductase activity	Molecular Function	UMLS:C2755925
101930013	LOC101930013	Gene	101930013
8677	STX10	Gene	UMLS:C1420493
946	SIGLEC6	Gene	UMLS:C1420061
GO:0000956	nuclear-transcribed mRNA catabolic process	Biological Process	UMLS:C2612382
C1141938	Ocular icterus	Side Effect	UMLS:C1141938
GO:0021559	trigeminal nerve development	Biological Process	UMLS:C1818092
114879	OSBPL5	Gene	UMLS:C1424243
124997	WDR81	Gene	UMLS:C1823844
51194	IPO11	Gene	UMLS:C1427040
GO:0038037	G-protein coupled receptor dimeric complex	Cellular Component	UMLS:C3271730
163033	ZNF579	Gene	UMLS:C1428616
GO:0006501	C-terminal protein lipidation	Biological Process	UMLS:C1157480
4664	NAB1	Gene	UMLS:C1417588
C0241165	Skin thickening	Side Effect	UMLS:C0241165
84641	HIATL1	Gene	UMLS:C1825467
GO:1990666	PCSK9-LDLR complex	Cellular Component	UMLS:C3896469
GO:1990666	PCSK9-LDLR complex	Cellular Component	UMLS:C3896470
9716	AQR	Gene	UMLS:C1538916
7059	THBS3	Gene	UMLS:C1420721
105373477	LOC105373477	Gene	105373477
653598	PPIAL4C	Gene	UMLS:C2678573
147948	ZNF582	Gene	UMLS:C1428586
9145	SYNGR1	Gene	UMLS:C1420547
1398	CRK	Gene	UMLS:C0812252
100506658	OCLN	Gene	UMLS:C1417928
GO:0004560	alpha-L-fucosidase activity	Molecular Function	UMLS:C1150050
GO:0044212	transcription regulatory region DNA binding	Molecular Function	UMLS:C2752506
54880	BCOR	Gene	UMLS:C1427193
27018	NGFRAP1	Gene	UMLS:C1334878
3817	KLK2	Gene	UMLS:C1334308
DB00523	Alitretinoin	Compound	UMLS:C0281666
DB00523	Alitretinoin	Compound	UMLS:C0722482
DB00523	Alitretinoin	Compound	UMLS:C1510845
GO:0046113	nucleobase catabolic process	Biological Process	UMLS:C1157108
30010	NXPH1	Gene	UMLS:C1427081
2124	EVI2B	Gene	UMLS:C1333363
DB01338	Pipecuronium	Compound	UMLS:C0071102
GO:0016909	SAP kinase activity	Molecular Function	UMLS:C1150586
55742	PARVA	Gene	UMLS:C1422815
C0043167	Pertussis	Side Effect	UMLS:C0043167
GO:0070997	neuron death	Biological Process	UMLS:C2754100
5116	PCNT	Gene	UMLS:C1826553
92840	REEP6	Gene	UMLS:C1836286
GO:0021570	rhombomere 4 development	Biological Process	UMLS:C1818103
N0000175073	Platinum-containing Compounds	Pharmacologic Class	UMLS:C2266854
140862	ISM1	Gene	UMLS:C1424090
22989	MYH15	Gene	UMLS:C1538029
146330	FBXL16	Gene	UMLS:C1539483
7511	XPNPEP1	Gene	UMLS:C1421542
5798	PTPRN	Gene	UMLS:C1419119
1738	DLD	Gene	UMLS:C1414063
347088	ADGRD2	Gene	UMLS:C1425678
173	AFM	Gene	UMLS:C1412275
219875	OR4D5	Gene	UMLS:C1422997
GO:0006670	sphingosine metabolic process	Biological Process	UMLS:C1156527
